id,name,status,v_src_m3,v_out_m3,dv_m3,dv_pct,v_naive_stored_units,v_proj_m3,dv_proj_pct,proj_disp_mm,max_vertex_disp_mm,src_tris,out_tris,src_verts,out_verts,src_watertight,src_unpaired_edges,out_watertight,out_unpaired_edges
1EO6MCIfDFuRP2Ugg$wu$f,1.02,no_geometry,,,,,,,,,,,,,,,,,
3K51PWTdT9s9p1sMs0i66A,1.00,no_geometry,,,,,,,,,,,,,,,,,
3m0eaNZIj4WuqLA61vp_PJ,1.05,no_geometry,,,,,,,,,,,,,,,,,
1S5uZBEqz97vGlKIzp8YFh,1.04,no_geometry,,,,,,,,,,,,,,,,,
3RW6tpuaLA5fXODOX3rOlb,1.03,no_geometry,,,,,,,,,,,,,,,,,
3F3COwDdj5LRVbWzGorFc7,4.06,no_geometry,,,,,,,,,,,,,,,,,
3EcQs2ERfA495F4sseU_w4,6.07,no_geometry,,,,,,,,,,,,,,,,,
0z1xo3KDX8yQN59ZNuWEoz,6.06,no_geometry,,,,,,,,,,,,,,,,,
3SPT$EB8r0aBxVBsVnHu5U,6.05,no_geometry,,,,,,,,,,,,,,,,,
2GOGL_EpT9BOLi26H$n8Y1,6.08,no_geometry,,,,,,,,,,,,,,,,,
0kg640irz75hysOImfQ5Ff,6.03,no_geometry,,,,,,,,,,,,,,,,,
3_e7IngdDBjOHVpCs_T3bC,6.04,no_geometry,,,,,,,,,,,,,,,,,
1bpdPR8RjDwuwW5iXv63ud,6.01,no_geometry,,,,,,,,,,,,,,,,,
2so3nbcb13Ig9Yd7gOPiH$,5.09,no_geometry,,,,,,,,,,,,,,,,,
09WjTQSeH1n8koThMDL_IH,6.02,no_geometry,,,,,,,,,,,,,,,,,
2WflCt48T2yQbjDADsjk3X,6.00,no_geometry,,,,,,,,,,,,,,,,,
1dQmRhr_nEmea8aisHAkCQ,5.07,no_geometry,,,,,,,,,,,,,,,,,
1AtrO37LT8iQg1RDVAeoCA,5.00,no_geometry,,,,,,,,,,,,,,,,,
0up7RAxwfAqvoyCE1kDxpy,5.05,no_geometry,,,,,,,,,,,,,,,,,
0IIWC_MJj0TegDVVevqJ7a,5.06,no_geometry,,,,,,,,,,,,,,,,,
1KHE8Hn6vAPe5Gw9Zrubuh,5.08,no_geometry,,,,,,,,,,,,,,,,,
0BsqHll2P5vhJOAHEDwAwi,5.03,no_geometry,,,,,,,,,,,,,,,,,
1PBqvLnRDDUATdl_lvNYMh,5.04,no_geometry,,,,,,,,,,,,,,,,,
2EX8CQvoT3VOdgcbCwhid_,5.02,no_geometry,,,,,,,,,,,,,,,,,
0hW2P55_n5cOR9ThNgO3e6,5.01,no_geometry,,,,,,,,,,,,,,,,,
0tv9iZwmX3QhOwYgrkdylc,4.01,no_geometry,,,,,,,,,,,,,,,,,
3eVcTPP4z5PvakE2XtxxJp,4.07,no_geometry,,,,,,,,,,,,,,,,,
09fo1jWjfFtQMbiri1ZVQ3,4.08,no_geometry,,,,,,,,,,,,,,,,,
0OFDZWgvrCbvU2AvmpKDKA,4.02,no_geometry,,,,,,,,,,,,,,,,,
2UFJkHK4XCxgqVrTwxYwA7,4.00,no_geometry,,,,,,,,,,,,,,,,,
1RPMriui52lBriSIaCeUCC,4.05,no_geometry,,,,,,,,,,,,,,,,,
2eUwuV6Q14GRH$hdaTX4hB,4.04,no_geometry,,,,,,,,,,,,,,,,,
2BRXAPrXHFoR9OLTjqGZa3,4.03,no_geometry,,,,,,,,,,,,,,,,,
0ldLkGDpv5wRT1Q$Q3V2M1,A1.01,ok,17.846832,17.846832,-0.0,-0.0,1.460812321511591e-09,17.733801,-0.633339,14.018,0.0,52,52,28,28,True,0,True,0
3gmZJjQND96w5a6Ee$z2ah,7.06,no_geometry,,,,,,,,,,,,,,,,,
0sEYZPVdXAZAaorrZw2LKy,8.09,no_geometry,,,,,,,,,,,,,,,,,
0CJDgHLZLCWu7DbuOU80VN,8.07,no_geometry,,,,,,,,,,,,,,,,,
0CujFs7XvBHACKRDUKrtM$,8.00,no_geometry,,,,,,,,,,,,,,,,,
2q_kN3Luf7wwPVcXYQjBxR,8.05,no_geometry,,,,,,,,,,,,,,,,,
1LeiDSp9fA6h6$bEYt0VSH,8.06,no_geometry,,,,,,,,,,,,,,,,,
1s8ejb3fH1wA$G6dYM5GgC,8.08,no_geometry,,,,,,,,,,,,,,,,,
0a_kF4OBP2GPx5hgvIBSXe,8.03,no_geometry,,,,,,,,,,,,,,,,,
3QKc$p$NXEvRNG3pdlAj02,8.04,no_geometry,,,,,,,,,,,,,,,,,
2taKN3SF5AqhoJgBEDOiLL,8.02,no_geometry,,,,,,,,,,,,,,,,,
1rGsZO_eH6hBvf3PaTPrrd,8.01,no_geometry,,,,,,,,,,,,,,,,,
2j8_gVWpbACxOVmNDi6bGE,7.01,no_geometry,,,,,,,,,,,,,,,,,
1mzKtLlF9B0824gzkkIWlz,7.07,no_geometry,,,,,,,,,,,,,,,,,
3KeJCNzFv2cPjuyq2Kb61z,7.08,no_geometry,,,,,,,,,,,,,,,,,
0yLghiaXr4pB6B4YHPBOlT,7.02,no_geometry,,,,,,,,,,,,,,,,,
0m66n5BInC6fBzFb8EWwyE,7.00,no_geometry,,,,,,,,,,,,,,,,,
1geKZCJAHAVQxXKkYkD9nV,7.05,no_geometry,,,,,,,,,,,,,,,,,
3$vxLFFCTCjhIrAHJw7BxO,7.04,no_geometry,,,,,,,,,,,,,,,,,
1stYdhm21EUQMz3jV6WdHc,7.03,no_geometry,,,,,,,,,,,,,,,,,
2Nn5OYLeT9FBcLTcY8oegS,A2.01,ok,19.526984,19.526984,-0.0,-0.0,1.5984434260973258e-09,19.403312,-0.633339,14.761,0.0,52,52,28,28,True,0,True,0
1ksvb7lcPBt9rmCaSOqIpd,9.06,no_geometry,,,,,,,,,,,,,,,,,
1AlG6Dm9L1h8L4yH9tB8FO,10.07,no_geometry,,,,,,,,,,,,,,,,,
0c9LSnFgj7OBxwRT4cC9lK,10.00,no_geometry,,,,,,,,,,,,,,,,,
1JrMACb0vE99f79I2KAPuN,10.05,no_geometry,,,,,,,,,,,,,,,,,
12sKPfqUvDFv$X4w8UYHNK,10.06,no_geometry,,,,,,,,,,,,,,,,,
0FOLghHZTBOPD8KF6PRrx0,10.08,no_geometry,,,,,,,,,,,,,,,,,
0lGZe9hjL5GQNRN2Ku92xr,10.03,no_geometry,,,,,,,,,,,,,,,,,
0thxUtY5D3nQDlN3b_gGVK,10.04,no_geometry,,,,,,,,,,,,,,,,,
2Pbv_BJfT8Ev1Sj5Jh4Tgi,10.02,no_geometry,,,,,,,,,,,,,,,,,
2Yo$EpP$z2dOC6zNZ35BJq,10.01,no_geometry,,,,,,,,,,,,,,,,,
0oEbkL7YDD8AYm6eYpAT4B,9.01,no_geometry,,,,,,,,,,,,,,,,,
34JLBtlPXEaeJkF7ppuU09,9.07,no_geometry,,,,,,,,,,,,,,,,,
0z1DMNAyb21RRdXtk2yF$a,9.08,no_geometry,,,,,,,,,,,,,,,,,
2SEglEZ618iOaVY$jPjl1r,9.02,no_geometry,,,,,,,,,,,,,,,,,
00XVyzXGDDQPsHPeNwCNmZ,9.00,no_geometry,,,,,,,,,,,,,,,,,
3_fPSW07z7bufHlc3SsUgF,9.05,no_geometry,,,,,,,,,,,,,,,,,
3iG4tbXJ901RkZ0OynKIbL,9.04,no_geometry,,,,,,,,,,,,,,,,,
1Wtl5_cnDDhAIgcPpOxWTl,9.03,no_geometry,,,,,,,,,,,,,,,,,
3c9gfBnpXAtgB1oHgYsgIs,A3.01,ok,16.664223,16.664223,0.0,0.0,1.363958894050211e-09,16.558682,-0.633339,13.449,0.0,44,44,24,24,True,0,True,0
