id,name,status,v_src_m3,v_out_m3,dv_m3,dv_pct,v_naive_stored_units,v_proj_m3,dv_proj_pct,proj_disp_mm,max_vertex_disp_mm,src_tris,out_tris,src_verts,out_verts,src_watertight,src_unpaired_edges,out_watertight,out_unpaired_edges
3JujP4PZb8ERUPExZc3LQp,5.2.1,ok,38.009933,38.009933,-0.0,-0.0,3.084485778338114e-09,37.757687,-0.663631,16.269,0.0,12,12,8,8,True,0,True,0
099dzJedbEgfA_jVJvvgiJ,4.2.3,ok,11.903917,11.903917,0.0,0.0,9.660596259991562e-10,11.82492,-0.663625,7.931,0.0,12,12,8,8,True,0,True,0
3NyFDkHqTEhRMsJhmd0GFV,4.2.1,ok,38.009933,38.009933,-0.0,-0.0,3.084447883086941e-09,37.757688,-0.663629,16.269,0.0,12,12,8,8,True,0,True,0
2tQbNfNw5ErBlIFlcWbE2S,3.2.4,ok,35.664353,35.664353,0.0,0.0,2.894220444579857e-09,35.427676,-0.663622,14.114,0.0,60,60,32,32,True,0,True,0
2ffyspcUv4rxHDbLRlYw2u,3.2.2,ok,38.010592,38.010592,0.0,0.0,3.084579397027304e-09,37.758343,-0.663628,16.269,0.0,12,12,8,8,True,0,True,0
0seeBsvzbCsA2V7uLIcyKb,2.2.1,ok,38.009933,38.009933,0.0,0.0,3.0844099861010443e-09,37.75769,-0.663624,16.269,0.0,12,12,8,8,True,0,True,0
1uDNScR458nQb2Uji7vhOQ,1.2.2,ok,38.010592,38.010592,0.0,0.0,3.0845460724201242e-09,37.758345,-0.663623,16.27,0.0,12,12,8,8,True,0,True,0
3B4IVY1mL1OB855TfGPpKl,2.2.3,ok,35.664353,35.664353,0.0,0.0,2.894230956990569e-09,35.427677,-0.66362,14.115,0.0,60,60,32,32,True,0,True,0
0p4XV31XH4nRP_0sGMByIc,2.2.2,ok,38.010592,38.010592,0.0,0.0,3.0846930829976638e-09,37.758344,-0.663625,16.269,0.0,12,12,8,8,True,0,True,0
0bJ1uLaIzFOvpvhkN$XOpn,1.2.4,ok,35.664353,35.664353,0.0,0.0,2.8941092523219276e-09,35.427678,-0.663618,14.115,0.0,60,60,32,32,True,0,True,0
0qf1mmZjTBMRMW8ttJqleG,1.2.3,ok,35.664353,35.664353,0.0,0.0,2.8941641021640438e-09,35.427678,-0.663618,14.115,0.0,60,60,32,32,True,0,True,0
3uGi1h07PDxghqdhyj_CmA,1.2.1,ok,38.009933,38.009933,0.0,0.0,3.084627205057625e-09,37.757691,-0.663622,16.27,0.0,12,12,8,8,True,0,True,0
2Xs6QlytPFWAeqZLKKOezP,5.2.3,ok,11.900526,11.900526,0.0,0.0,9.657681788620073e-10,11.821551,-0.663627,7.93,0.0,12,12,8,8,True,0,True,0
0_NR7mqGTDv8K9xdVwLtaV,4.2.4,ok,23.760383,23.760383,0.0,0.0,1.928245169452122e-09,23.602703,-0.663625,14.574,0.0,44,44,24,24,True,0,True,0
1V0NY3m$XFIulBQ7rRUBma,5.2.4,ok,23.763774,23.763774,0.0,0.0,1.9284033879391263e-09,23.606071,-0.663627,14.573,0.0,44,44,24,24,True,0,True,0
2Uh4jhm8f4_vL1M3gaiGgj,2.2.4,ok,35.664353,35.664353,0.0,0.0,2.894213642065034e-09,35.427677,-0.66362,14.115,0.0,60,60,32,32,True,0,True,0
3hKTsopdvFF9O0PBtGakdR,3.2.1,ok,38.013404,38.013403,-0.0,-0.0,3.0846554466539694e-09,37.761132,-0.663638,16.269,0.0,12,12,8,8,True,0,True,0
0KZp_xspX8Wv5YWXqKI0MP,5.2.2,ok,38.010592,38.010592,-0.0,-0.0,3.0846205294080085e-09,37.758337,-0.663643,16.267,0.0,12,12,8,8,True,0,True,0
01KxDcOyH0SeY37Iug96Ad,4.2.2,ok,38.014306,38.014306,-0.0,-0.0,3.0849072439349118e-09,37.762028,-0.663641,16.269,0.0,12,12,8,8,True,0,True,0
0wX3Bl_XTAJ8lER5kq87y0,3.2.3,ok,35.664353,35.664353,0.0,0.0,2.894201997926825e-09,35.427672,-0.663634,14.112,0.0,60,60,32,32,True,0,True,0
2JCJQULNz4I9OTEuogyg7J,5.2.1,ok,38.009933,38.009933,-0.0,-0.0,3.0843720919340734e-09,37.757683,-0.663642,16.268,0.0,12,12,8,8,True,0,True,0
1kXAW24bT8ehxAhZCgepH3,4.2.3,ok,35.664353,35.664353,0.0,0.0,2.8940722796590406e-09,35.427671,-0.663636,14.111,0.0,60,60,32,32,True,0,True,0
12mU_wKK5E_egTxH2C$KdI,4.2.1,ok,38.013647,38.013647,-0.0,-0.0,3.0848894172659513e-09,37.761374,-0.66364,16.269,0.0,12,12,8,8,True,0,True,0
1dFkzi10v3yRLoKy5ClqDV,3.2.4,ok,35.664353,35.664353,0.0,0.0,2.8941911361421273e-09,35.427672,-0.663634,14.112,0.0,60,60,32,32,True,0,True,0
1q4aYvpOb4ofO8dYjuyzP1,3.2.2,ok,38.014063,38.014063,-0.0,-0.0,3.0849006472152135e-09,37.761786,-0.663639,16.269,0.0,12,12,8,8,True,0,True,0
3Ewf5HxH5BcxhnQnPdmSKA,2.2.1,ok,38.009933,38.009933,-0.0,-0.0,3.084485778338114e-09,37.757686,-0.663636,16.268,0.0,12,12,8,8,True,0,True,0
2axTLszwDBKh8IaEyVc95W,1.2.2,ok,38.010592,38.010592,-0.0,-0.0,3.084532780806221e-09,37.758341,-0.663634,16.268,0.0,12,12,8,8,True,0,True,0
2ksjHtO5DDGhKmT4AUwUI0,2.2.3,ok,35.664353,35.664353,0.0,0.0,2.8942691987900258e-09,35.427673,-0.663631,14.112,0.0,60,60,32,32,True,0,True,0
2qU65BXOjDMRghSnvl1$15,2.2.2,ok,38.010592,38.010592,-0.0,-0.0,3.084655188397012e-09,37.75834,-0.663637,16.268,0.0,12,12,8,8,True,0,True,0
3PTZNBmtHBhvoBsTI2RxL_,1.2.4,ok,23.760383,23.760383,0.0,0.0,1.9281128896652257e-09,23.602702,-0.663629,14.573,0.0,44,44,24,24,True,0,True,0
3KV1JRspz8ouWexgf2wg7u,1.2.3,ok,11.903917,11.903917,-0.0,-0.0,9.660329741006946e-10,11.824919,-0.663629,7.93,0.0,12,12,8,8,True,0,True,0
2LKK3EMPj9C9JwbMLN98ag,1.2.1,ok,38.009933,38.009933,-0.0,-0.0,3.084386537979345e-09,37.757686,-0.663633,16.268,0.0,12,12,8,8,True,0,True,0
19AFpizAX06gIjmlbRQDfk,5.2.3,ok,35.664353,35.664353,-0.0,-0.0,2.8940255828546313e-09,35.427671,-0.663638,14.111,0.0,60,60,32,32,True,0,True,0
2n8EbY$rj1RQ$ya9rrqSXX,4.2.4,ok,35.664353,35.664353,0.0,0.0,2.8940727755731143e-09,35.427671,-0.663636,14.111,0.0,60,60,32,32,True,0,True,0
0V95TNYbX1PfwH1RlgqMqt,5.2.4,ok,35.664353,35.664353,-0.0,-0.0,2.8940255828546313e-09,35.427671,-0.663638,14.111,0.0,60,60,32,32,True,0,True,0
3sjLk6T$b3_OpDigmhkMCw,2.2.4,ok,35.664353,35.664353,0.0,0.0,2.8942429516648927e-09,35.427673,-0.663631,14.112,0.0,60,60,32,32,True,0,True,0
1WL_Ozt0f7KA1AZe_oBVDF,3.3.1,ok,38.004813,38.004813,0.0,0.0,3.0841957028657913e-09,37.752603,-0.663627,16.269,0.0,12,12,8,8,True,0,True,0
0zDs7RmCL8ZQTVHkltRv6w,5.3.2,ok,38.015712,38.015712,0.0,0.0,3.0849452643030156e-09,37.763428,-0.663632,16.269,0.0,12,12,8,8,True,0,True,0
3ag6dIWSn53eKSpQdeBvW1,4.3.3,ok,9.861944,9.861944,0.0,0.0,8.002946740633815e-10,9.796498,-0.663625,7.726,0.0,12,12,8,8,True,0,True,0
37jI6CAIz8UOw$qo$BQNpy,3.3.3,ok,9.861944,9.861944,-0.0,-0.0,8.002188821515724e-10,9.796498,-0.663623,7.726,0.0,12,12,8,8,True,0,True,0
0EZhvaDun6GBGfyb_I7eyU,5.3.3,ok,9.861944,9.861944,0.0,0.0,8.004462560438561e-10,9.796498,-0.663627,7.726,0.0,12,12,8,8,True,0,True,0
05ZnuSGOD1Mf9W1inU9YZo,5.3.1,ok,38.004813,38.004813,0.0,0.0,3.0842335985506453e-09,37.752601,-0.663631,16.268,0.0,12,12,8,8,True,0,True,0
33_o3qLuT6R813gZk2l2TJ,4.3.4,ok,25.802356,25.802356,0.0,0.0,2.0939382458955494e-09,25.631125,-0.663625,14.629,0.0,44,44,24,24,True,0,True,0
0o9e6L43H3rgDeWFz6tuEz,4.3.2,ok,38.015712,38.015712,0.0,0.0,3.084869471632265e-09,37.763428,-0.66363,16.269,0.0,12,12,8,8,True,0,True,0
19_wX24lz2HgsjUlrtrRuT,3.3.4,ok,25.802356,25.802356,0.0,0.0,2.0937311426062245e-09,25.631125,-0.663623,14.629,0.0,44,44,24,24,True,0,True,0
3jZHtXj$X1wuktH$jfGS2_,3.3.2,ok,38.015712,38.015712,0.0,0.0,3.0849831595541888e-09,37.763429,-0.663628,16.269,0.0,12,12,8,8,True,0,True,0
0oATbNEJL0kuCUdYJTyTBK,2.3.2,ok,38.016036,38.016036,0.0,0.0,3.0849677463192643e-09,37.763752,-0.663625,16.27,0.0,12,12,8,8,True,0,True,0
3Iwj2SKh1EY9eya8U_IOJh,2.3.4,ok,25.802356,25.802356,0.0,0.0,2.0937514131922426e-09,25.631126,-0.663621,14.63,0.0,44,44,24,24,True,0,True,0
1s0C_q361D_ufLaGCTU9nJ,2.3.3,ok,9.861986,9.861986,-0.0,-0.0,8.0019990666199e-10,9.796539,-0.66362,7.726,0.0,12,12,8,8,True,0,True,0
3uSBpk4gb47fDgxC$BrK2I,1.3.4,ok,25.802356,25.802356,0.0,0.0,2.0937337879070594e-09,25.631126,-0.663618,14.63,0.0,44,44,24,24,True,0,True,0
1xZCHUKgnDcuUGz1Sf6bw0,2.3.1,ok,38.004813,38.004813,0.0,0.0,3.083968328756667e-09,37.752604,-0.663624,16.269,0.0,12,12,8,8,True,0,True,0
2JhWAiemz8$vWCNCZRQ$7v,1.3.3,ok,9.861944,9.861944,-0.0,-0.0,8.003325684471929e-10,9.796499,-0.663618,7.727,0.0,12,12,8,8,True,0,True,0
3ksiAynETBF9oMFT_0a8w4,1.3.2,ok,38.015712,38.015712,-0.0,-0.0,3.0848694722827863e-09,37.763431,-0.663623,16.27,0.0,12,12,8,8,True,0,True,0
38c71qPSjCxOubBVqqU3ON,4.3.1,ok,38.004813,38.004813,0.0,0.0,3.083930433071813e-09,37.752602,-0.663629,16.269,0.0,12,12,8,8,True,0,True,0
2NENjR9A50iR7mhZi9QIky,1.3.1,ok,38.004813,38.004813,0.0,0.0,3.0841578082651394e-09,37.752605,-0.663622,16.269,0.0,12,12,8,8,True,0,True,0
0ZdLQ0aRb7$RxLLRWu7nQb,5.3.4,ok,25.802356,25.802356,0.0,0.0,2.0938421853594505e-09,25.631124,-0.663627,14.628,0.0,44,44,24,24,True,0,True,0
0Tgpt8vVDCegvVMhCoCQxa,3.3.1,ok,38.004813,38.004813,0.0,0.0,3.08408201624491e-09,37.752599,-0.663638,16.268,0.0,12,12,8,8,True,0,True,0
0x37H8kND80QKgLN3tT4s6,5.3.2,ok,38.015712,38.015712,-0.0,-0.0,3.084983158253146e-09,37.763423,-0.663643,16.268,0.0,12,12,8,8,True,0,True,0
1_ZKmiyxb9bAvCYPaI8fyX,4.3.3,ok,9.861944,9.861944,-0.0,-0.0,8.003325688808738e-10,9.796497,-0.663636,7.726,0.0,12,12,8,8,True,0,True,0
3$dO2Cqtf2ghjaWR_i7emg,3.3.3,ok,9.861944,9.861944,-0.0,-0.0,8.002946730875996e-10,9.796497,-0.663634,7.726,0.0,12,12,8,8,True,0,True,0
1k4fS51mTETxzU0_YTXBbS,5.3.3,ok,9.861944,9.861944,-0.0,-0.0,8.001809861414577e-10,9.796497,-0.663638,7.725,0.0,12,12,8,8,True,0,True,0
32Z942e9n2APjrpXe6Araw,5.3.1,ok,38.004813,38.004813,-0.0,-0.0,3.0841199099782e-09,37.752597,-0.663642,16.267,0.0,12,12,8,8,True,0,True,0
0rWfxolgP4lea5bh97P$8m,4.3.4,ok,25.802356,25.802356,0.0,0.0,2.0938368958555353e-09,25.631122,-0.663636,14.627,0.0,44,44,24,24,True,0,True,0
0h9eWIZszAPxlmsGb$uui1,4.3.2,ok,38.015712,38.015712,-0.0,-0.0,3.084869470114382e-09,37.763424,-0.663641,16.268,0.0,12,12,8,8,True,0,True,0
2ElUjenkj6rPeXtjB4anPa,3.3.4,ok,25.802356,25.802356,0.0,0.0,2.093857165198109e-09,25.631122,-0.663634,14.627,0.0,44,44,24,24,True,0,True,0
0nWWP7D5f7POlX5wW_1VbQ,3.3.2,ok,38.015712,38.015712,-0.0,-0.0,3.084983158253146e-09,37.763425,-0.663639,16.268,0.0,12,12,8,8,True,0,True,0
3FJYPzGsbFqOVwD6pSdemL,2.3.2,ok,38.016036,38.016036,0.0,0.0,3.084909472837738e-09,37.763748,-0.663637,16.268,0.0,12,12,8,8,True,0,True,0
1WN11damb5TPUsdK4_GYif,2.3.4,ok,25.802356,25.802356,0.0,0.0,2.0939153315570726e-09,25.631123,-0.663632,14.627,0.0,44,44,24,24,True,0,True,0
2_yslftrLCugVObUTlP2hg,2.3.3,ok,9.861986,9.861986,0.0,0.0,8.003384700848784e-10,9.796538,-0.663631,7.726,0.0,12,12,8,8,True,0,True,0
0pvRnLEFnDlgJwhVZiBzzI,1.3.4,ok,25.802356,25.802356,0.0,0.0,2.0938598105870354e-09,25.631124,-0.66363,14.628,0.0,44,44,24,24,True,0,True,0
0BKK6G5NT2fRAT989kGONH,2.3.1,ok,38.004813,38.004813,0.0,0.0,3.0840441199095348e-09,37.7526,-0.663636,16.268,0.0,12,12,8,8,True,0,True,0
1eFIAClp166Pj4rxKt9bST,1.3.3,ok,9.861944,9.861944,-0.0,-0.0,8.002946731960198e-10,9.796498,-0.663629,7.726,0.0,12,12,8,8,True,0,True,0
357OJ48xr4Bx6pAj7ukDyU,1.3.2,ok,38.015712,38.015712,-0.0,-0.0,3.08498316020471e-09,37.763427,-0.663634,16.269,0.0,12,12,8,8,True,0,True,0
1Y6vtQKwbB$gq_wQBBgZaZ,4.3.1,ok,38.004813,38.004813,0.0,0.0,3.084195702648951e-09,37.752598,-0.66364,16.268,0.0,12,12,8,8,True,0,True,0
33Uz3FAUrDrgPUbkgYR3Vf,1.3.1,ok,38.004813,38.004813,0.0,0.0,3.084082017112272e-09,37.7526,-0.663633,16.268,0.0,12,12,8,8,True,0,True,0
0XuK1zyDLBLfW3sPJOAJdq,5.3.4,ok,25.802356,25.802356,0.0,0.0,2.0938545211915405e-09,25.631121,-0.663639,14.626,0.0,44,44,24,24,True,0,True,0
